PDB ID (human only)          ,# of PDBs,PDB ID (contains human)          ,# of PDBs, UniProt ID,Gene Symbol,Name,Process/Function,BETSE Model
,0,                                                                            ,0,A0A087X170,TRPV3,Transient receptor potential cation channel subfamily V member 3,"cation channel; ? gating; Activated by high temperatures; Play a role in hair growth, mood regulation (Wikipedia)",-
,0,                                                                            ,0,B2KYM6,TRPV3,Transient receptor potential cation channel subfamily V member 3,"cation channel; ? gating; Activated by high temperatures; Play a role in hair growth, mood regulation (Wikipedia)",-
,0,                                                                            ,0,J3KPJ6,TRPV3,Transient receptor potential cation channel subfamily V member 3,"cation channel; ? gating; Activated by high temperatures; Play a role in hair growth, mood regulation (Wikipedia)",-
,0,                                                                            ,0,Q8NET8,TRPV3,Transient receptor potential cation channel subfamily V member 3,"cation channel; ? gating; Activated by high temperatures; Play a role in hair growth, mood regulation (Wikipedia)",-
,0,                                                                            ,0,B7ZKP6,TRPV3,TRPV3 protein,cation channel; ? gating;,-
,0,                                                                            ,0,B7ZKP9,TRPV3,TRPV3 protein,cation channel; ? gating;,-
,0,                                                                            ,0,Q2M3L1,TRPV3,TRPV3 protein,cation channel; ? gating;,-
,0,                                                                            ,0,F5H6Q4,TRPV4,Transient receptor potential cation channel subfamily V member 4,cation channel; ? gating; ,-
"4DX1,4DX2,                                                                  ",2,"4DX1,4DX2,                                                                  ",2,Q9HBA0,TRPV4,Transient receptor potential cation channel subfamily V member 4,"Ca2+ channel; ? gating; Involved in osmotic sensitivity and mechanosensitivity; Activitated by hypotonicity, heat, low pH, citrate, phorbol esters; Regulated by calmodulin; Mutations associated with bone disorders (generally short limbs/bones), dwarfism, and neuromuscular disorders",-
,0,                                                                            ,0,A0A0A6YY98,TRPV5,Transient receptor potential cation channel subfamily V member 5,cation channel; ? gating; Kidney epithelial cells,-
,0,                                                                            ,0,A0A0J9YXI7,TRPV5,Transient receptor potential cation channel subfamily V member 5,cation channel; ? gating; Kidney epithelial cells,-
,0,                                                                            ,0,H7C2J6,TRPV5,Transient receptor potential cation channel subfamily V member 5,cation channel; ? gating; Kidney epithelial cells,-
,0,                                                                            ,0,Q9NQA5,TRPV5,Transient receptor potential cation channel subfamily V member 5,cation channel; ? gating; Kidney epithelial cells; ,-
,0,                                                                            ,0,A0A0G2JMR5,TRPV6,Transient receptor potential cation channel subfamily V member 6,cation channel; ? gating; Ca2+ absorption in the intestine,-
,0,                                                                            ,0,C9JHY1,TRPV6,Transient receptor potential cation channel subfamily V member 6,cation channel; ? gating; Ca2+ absorption in the intestine,-
,0,                                                                            ,0,Q9H1D0,TRPV6,Transient receptor potential cation channel subfamily V member 6,cation channel; ? gating; Ca2+ absorption in the intestine,-
,0,                                                                            ,0,V5NAT2,TRPV6,Transient receptor potential cation channel subfamily V member 6,cation channel; ? gating; Ca2+ absorption in the intestine,-
,0,                                                                            ,0,A0A0G2JNF5,TTYH1,Protein tweety homolog,Cl- channel (probable); ? gating,-
,0,                                                                            ,0,A0A0G2JNU8,TTYH1,Protein tweety homolog,Cl- channel (probable); ? gating,-
,0,                                                                            ,0,A0A0G2JPK6,TTYH1,Protein tweety homolog,Cl- channel (probable); ? gating,-
,0,                                                                            ,0,C9J3K6,TTYH1,Protein tweety homolog,Cl- channel (probable); ? gating,-
,0,                                                                            ,0,E7ET67,TTYH1,Protein tweety homolog,Cl- channel (probable); ? gating,-
,0,                                                                            ,0,F8WBE6,TTYH1,Protein tweety homolog,Cl- channel (probable); ? gating,-
,0,                                                                            ,0,Q9H313,TTYH1,Protein tweety homolog 1,Cl- channel (probable); ? gating; May be involved in cell adhesion/cell volume,-
,0,                                                                            ,0,B4DKD1,TTYH2,Protein tweety homolog,Cl- channel (probable); ? gating,-
,0,                                                                            ,0,J3KRY9,TTYH2,Protein tweety homolog,Cl- channel (probable); ? gating,-
,0,                                                                            ,0,J3KSH7,TTYH2,Protein tweety homolog,Cl- channel (probable); ? gating,-
,0,                                                                            ,0,Q9BSA4,TTYH2,Protein tweety homolog 2,Cl- channel (probable); ? gating; Ca2+ activated; Ca2+ signal transduction; Cell proliferation and aggregation,-
,0,                                                                            ,0,A0A024R816,TTYH3,Protein tweety homolog,Cl- channel (probable); ? gating,-
,0,                                                                            ,0,A8MXJ9,TTYH3,Protein tweety homolog,Cl- channel (probable); ? gating,-
